ID attività,Data dell’attività,Nome attività,Tipo attività,Descrizione dell’attività,Tempo trascorso,Distanza,Frequenza cardiaca massima,Sforzo relativo,Tragitto pendolare,Nota privata sulle attività,Attrezzatura attività,Nome del file,Peso dell’atleta,Peso della bici,Tempo trascorso,Tempo in movimento,Distanza,Velocità massima,Velocità media,Dislivello positivo,Dislivello negativo,Dislivello minimo,Dislivello massimo,Pendenza massima,Pendenza media,Pendenza positiva media,Pendenza negativa media,Cadenza massima,Cadenza media,Frequenza cardiaca massima,Frequenza cardiaca media,Watt massimi,Watt medi,Calorie,Temperatura massima,Temperatura media,Sforzo relativo,Lavoro totale,Numero di corse,Tempo in salita,Tempo in discesa,Altro tempo,Sforzo percepito,Tipo,Ora di inizio,Potenza media ponderata,Conteggio potenza,Usa Sforzo percepito,Sforzo relativo percepito,Tragitto pendolare,Peso totale sollevato,Da caricamento,Distanza regolata in base alla pendenza,Ora osservazione meteorologica,Condizioni meteorologiche,Temperatura atmosferica,Temperatura apparente,Punto di rugiada,Umidità,Pressione atmosferica,Velocità del vento,Raffica di vento,Direzione del vento,Intensità precipitazione,Ora dell’alba,Ora del tramonto,Fase lunare,Bicicletta,Attrezzatura,Probabilità di precipitazione,Tipo di precipitazione,Copertura nuvolosa,Visibilità,Indice UV,Livelli di ozono,Numero di salti,Grit totale,Flow medio,Segnalato,Velocità media (tempo trascorso),Distanza su sterrato,Nuova distanza da terra esplorata,Distaza da terra esplorata,Numero di attività,Passi totali,Risparmio di carbonio,Lunghezza piscina,Carico di allenamento,Intensità,Passo in base alla pendenza medio,File multimediali
1673540951,"30 giu 2018, 16:06:20",Ciciarata con Dennis,Corsa,"",2755,"6,38",,,false,,"",activities/1797180473.fit.gz,68.0,,2755.0,2504.0,6387.89990234375,3.799999952316284,,168.0,170.0,476.3999938964844,600.7999877929688,31.100000381469727,0.012523677200078964,,,81.0,76.08004760742188,,,,,446.0,,31.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1675595823,"01 lug 2018, 18:34:13",Ligornetto-Mendrisio ,Corsa,"",2373,"7,91",,,false,,"",activities/1799319905.fit.gz,68.0,,2373.0,2258.0,7909.0,5.400000095367432,,74.0,101.0,314.20001220703125,376.6000061035156,13.800000190734863,-0.3489695191383362,,,84.0,78.17723083496094,,,,,569.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1695722503,"10 lug 2018, 15:29:36",Ligornetto-ArzoPaese-Dogana-BesazioCollina,Corsa,"",2479,"6,01",,,false,,"",activities/1820204026.fit.gz,68.0,,2479.0,2223.0,6012.2998046875,4.800000190734863,,206.0,187.0,171.1999969482422,526.0,38.5,0.32599836587905884,,,82.0,76.67949676513672,,,,,423.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1695722517,"09 lug 2018, 16:47:19",Camogli...gradini gradini gradini pt.2,Corsa,"",2266,"6,02",,,false,,"",activities/1820203989.fit.gz,68.0,,2266.0,2240.0,6028.10009765625,4.599999904632568,,239.0,241.0,53.0,288.0,48.900001525878906,-0.03981354087591171,,,120.0,77.6319808959961,,,,,414.0,,29.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1695747955,"08 lug 2018, 17:18:45",Camogli...gradini gradini gradini,Corsa,"",2484,"5,92",,,false,,"",activities/1820203918.fit.gz,68.0,,2484.0,2403.0,5924.2998046875,5.400000095367432,,238.0,240.0,54.20000076293945,287.6000061035156,48.5,0.006751852575689554,,,124.0,75.58301544189453,,,,,392.0,,30.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1695748007,"08 lug 2018, 12:02:35",Escursione pomeridiana,Escursione,,1916,"2,83",,,false,,"",activities/1820203889.fit.gz,,,1916.0,1856.0,2835.60009765625,20.0,,2.0,173.0,18.799999237060547,192.39999389648438,14.300000190734863,-6.0798420906066895,,,116.0,57.62904357910156,,,,,131.0,,33.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1695771985,"09 lug 2018, 15:17:54",Nuotata pomeridiana,Nuotata,,593,0,,,false,,,activities/1820221711.fit.gz,,,593.0,593.0,0.10000000149011612,0.0,,0.0,,3.0999999046325684,3.0999999046325684,0.0,0.0,,,,33.0,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1709178990,"11 lug 2018, 17:25:18",Corsa serale,Corsa,,1814,"5,74",,,false,,"",activities/1834163172.fit.gz,68.0,,1814.0,1786.0,5741.7998046875,5.5,,162.0,163.0,376.0,501.20001220703125,40.400001525878906,-0.013932912610471249,,,124.0,79.13272857666016,,,,,412.0,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1709179017,"12 lug 2018, 10:05:26",Corsa dell'ora di pranzo,Corsa,,2074,"5,36",,,false,,"",activities/1834163211.fit.gz,68.0,,2074.0,1882.0,5360.89990234375,4.5,,213.0,211.0,482.79998779296875,672.0,44.400001525878906,0.01492286752909422,,,82.0,77.45714569091797,,,,,380.0,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1709179359,"15 lug 2018, 12:27:04",Lago Tigiel da Curvanera ,Escursione,"",4420,"5,81",,,false,,"",activities/1834163292.fit.gz,68.0,,4420.0,4269.0,5815.2001953125,3.299999952316284,,623.0,29.0,1860.199951171875,2460.60009765625,46.20000076293945,10.163021087646484,,,124.0,56.929786682128906,,,,,300.0,,27.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/4dc9cb0c-fdec-4e58-a874-5e44a37bb096.jpg|media/f7a7c788-375e-4830-9575-ef793fcd1a1f.jpg|media/a35e7945-7e18-4c78-8936-eedf1c201726.jpg|media/df4e0ea0-e245-4651-a2ca-cd18dfa41418.jpg|media/384f14b9-dd18-472a-b13b-2962f4fadc01.jpg|media/6ccd25dc-66cd-4f3e-acdd-f9b5ef6655b2.jpg
1709179499,"15 lug 2018, 15:05:40",Lago Tigiel da Curvanera down,Escursione,"",2989,"5,66",,,false,,"",activities/1834163306.fit.gz,68.0,,2989.0,2650.0,5663.7998046875,10.800000190734863,,29.0,656.0,1866.4000244140625,2474.199951171875,30.600000381469727,-10.289911270141602,,,114.0,72.29402923583984,,,,,356.0,,19.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1722573228,"22 lug 2018, 04:11:23",Lagh Sambrog,Escursione,"Io e Sem abbiamo deciso di spaccarci sta Domenica...1700m di dislivello!
Bellissima giornata 
ora ci vuole una settimana per riprenderci ahahaha",16814,"11,94",,,false,,Battaglia-Verdefluo,activities/1848794503.fit.gz,68.0,,16814.0,13939.0,11940.900390625,4.199999809265137,,1691.0,40.0,421.3999938964844,2073.39990234375,49.599998474121094,13.823079109191895,,,96.0,51.44761276245117,,,,,632.0,,21.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3453819.0,,,,,,,,,,,,,,,,,,,,,,media/1c4516f1-0b95-4300-a45b-7b8332a27d2f.jpg|media/8abd5b74-bf22-4409-959a-fa286f464b6d.jpg|media/03574ffb-fbf3-48eb-b610-6df5c23c9035.jpg|media/46161578-e869-4bd2-8eef-cad01eda2782.jpg
1722573263,"22 lug 2018, 14:04:49",Sambrog - Cama down,Escursione,"",4755,"3,38",,,false,,Battaglia-Verdefluo,activities/1848794524.fit.gz,68.0,,4755.0,3828.0,3379.5,2.0999999046325684,,9.0,682.0,1302.800048828125,1973.0,11.5,-19.77215576171875,,,87.0,55.211605072021484,,,,,181.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3453819.0,,,,,,,,,,,,,,,,,,,,,,""
1722573294,"22 lug 2018, 15:43:27",Lago di Cama - Cama down,Escursione,Sem gambizzato….scendi sciolto! ahahah,9624,"8,00",,,false,,Battaglia-Verdefluo,activities/1848794557.fit.gz,68.0,,9624.0,8041.0,8002.7001953125,3.0999999046325684,,54.0,918.0,401.0,1278.0,18.600000381469727,-10.868831634521484,,,118.0,54.5662956237793,,,,,429.0,,27.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3453819.0,,,,,,,,,,,,,,,,,,,,,,""
1722591989,"20 lug 2018, 18:36:24",Corsa serale,Corsa,,2342,"6,30",,,false,,"",activities/1848794450.fit.gz,68.0,,2342.0,2299.0,6306.7001953125,4.400000095367432,,325.0,325.0,1153.800048828125,1483.199951171875,22.799999237060547,-0.019027383998036385,,,84.0,78.95296478271484,,,,,448.0,,18.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1749929686,"03 ago 2018, 18:23:54",Corsa serale,Corsa,,2795,"7,46",,,false,,"",activities/1877336921.fit.gz,68.0,,2795.0,2707.0,7466.60009765625,5.300000190734863,,229.0,232.0,345.0,560.4000244140625,21.799999237060547,-0.03750033304095268,,,104.0,77.49076080322266,,,,,515.0,,27.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1749932096,"28 lug 2018, 09:58:10",Val D'Ambra pt.1,Escursione,Stivali da pesca...mai più,2550,"2,98",,,false,,"",activities/1877336883.fit.gz,68.0,,2550.0,2480.0,2988.199951171875,5.0,,278.0,42.0,603.7999877929688,862.5999755859375,44.099998474121094,7.884345054626465,,,77.0,52.67190170288086,,,,,152.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1749932114,"28 lug 2018, 11:13:48",Val D'Ambra pt.2,Escursione,"",5103,"3,34",,,false,,"",activities/1877336902.fit.gz,68.0,,5103.0,3749.0,3348.10009765625,2.9000000953674316,,243.0,52.0,818.0,987.0,36.599998474121094,4.2531585693359375,,,109.0,54.66144561767578,,,,,185.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1770233694,"05 ago 2018, 08:14:29",L. Pianca - L. Starlaresch down,Escursione,Con Alex Pagani e Dennis Flash Wild che in discesa veniva giú come un sacco di pome. Scherzo grande Zucchino!,7305,"4,51",,,false,,"",activities/1900438020.fit.gz,68.0,,7305.0,5795.0,4515.10009765625,2.700000047683716,,378.0,323.0,1753.5999755859375,2022.4000244140625,48.599998474121094,1.249141812324524,,,79.0,54.1741943359375,,,,,240.0,,31.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1770234767,"05 ago 2018, 12:27:52",L. Starlaresch - Brione Verzasca down,Escursione,"",12618,"7,86",,,false,,"",activities/1900439062.fit.gz,68.0,,12618.0,10393.0,7865.60009765625,4.900000095367432,,257.0,1362.0,742.2000122070312,1949.0,47.400001525878906,-14.005289077758789,,,80.0,53.985595703125,,,,,421.0,,29.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1770235246,"10 ago 2018, 17:35:27",Corsa serale,Corsa,,2151,"7,35",,,false,,"",activities/1900439543.fit.gz,68.0,,2151.0,2139.0,7352.7001953125,6.599999904632568,,208.0,210.0,374.20001220703125,562.7999877929688,37.900001525878906,-0.03264107182621956,,,91.0,78.19418334960938,,,,,522.0,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1770235502,"12 ago 2018, 18:09:48",Ciclabile lago di Varese,Corsa,"",1463,"6,00",,,false,,Infradito e calzini,activities/1900439827.fit.gz,68.0,,1463.0,1463.0,6006.39990234375,5.300000190734863,,36.0,40.0,249.1999969482422,264.79998779296875,9.800000190734863,-0.07325519621372223,,,83.0,79.68352508544922,,,,,432.0,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1449436.0,,,,,,,,,,,,,,,,,,,,,,""
1770235969,"13 ago 2018, 15:15:15",Defaticante corto,Corsa,"",1654,"5,48",,,false,,"",activities/1900440322.fit.gz,68.0,,1654.0,1492.0,5485.2998046875,4.699999809265137,,50.0,51.0,351.79998779296875,384.20001220703125,15.699999809265137,0.0072922175750136375,,,82.0,78.30107879638672,,,,,399.0,,25.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
1787872952,"21 ago 2018, 17:08:41",Agonia serale...il ginocchio mi sta abbandonando,Corsa,"",1374,"4,19",,,false,,"",activities/1918623783.fit.gz,68.0,,1374.0,1367.0,4196.2001953125,5.5,,84.0,87.0,723.5999755859375,787.7999877929688,20.899999618530273,0.061960820108652115,,,82.0,78.17098999023438,,,,,295.0,,28.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2012244273,"11 dic 2018, 18:01:55",Prima corsa dal 21 agosto....celle sta tornando,Corsa,"",3359,"10,00",,,false,,"",activities/2150661549.fit.gz,68.0,,3359.0,3316.0,10002.7998046875,5.199999809265137,,210.0,206.0,389.79998779296875,547.4000244140625,22.200000762939453,0.03798936307430267,,,81.0,77.33805847167969,,,,,725.0,,17.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2034713578,"21 dic 2018, 15:04:31",Corsa pomeridiana,Corsa,,2549,"6,37",,,false,,"",activities/2174258474.fit.gz,68.0,,2549.0,2489.0,6371.2998046875,4.599999904632568,,248.0,249.0,368.3999938964844,537.0,41.900001525878906,0.09417230635881424,,,119.0,76.48771667480469,,,,,441.0,,17.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2035999832,"25 dic 2018, 15:15:33",Attività pomeridiana,Sci nordico,,4791,"4,02",,,false,,,activities/2175633934.fit.gz,,,4791.0,1839.0,4028.39990234375,7.800000190734863,,32.0,38.0,1182.800048828125,1219.5999755859375,24.399999618530273,0.0,,,118.0,59.11880111694336,,,,,272.0,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2040684194,"28 dic 2018, 18:05:49",Corsa serale,Corsa,,1790,"5,52",,,false,,"",activities/2180533151.fit.gz,68.0,,1790.0,1751.0,5520.2001953125,6.400000095367432,,61.0,64.0,346.3999938964844,384.20001220703125,10.899999618530273,-0.014492228627204895,,,98.0,77.49250793457031,,,,,382.0,,15.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2060221608,"06 gen 2019, 15:11:16",Corsa pomeridiana,Corsa,,3351,"9,46",,,false,,"",activities/2201240421.fit.gz,68.0,,3351.0,3268.0,9460.400390625,8.300000190734863,,264.0,266.0,342.3999938964844,573.4000244140625,26.399999618530273,-0.04650966078042984,,,124.0,77.27943420410156,,,,,656.0,,22.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2085162982,"17 gen 2019, 16:55:20",Corsa pomeridiana,Corsa,,2320,"7,27",,,false,,"",activities/2227587300.fit.gz,68.0,,2320.0,2317.0,7274.2001953125,6.900000095367432,,95.0,116.0,427.20001220703125,530.5999755859375,20.600000381469727,-0.2666960060596466,,,97.0,77.5887680053711,,,,,514.0,,18.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2103130532,"25 gen 2019, 18:31:37",Corsa serale,Corsa,,2345,"6,52",,,false,,"",activities/2246065597.fit.gz,68.0,,2345.0,2079.0,6521.0,6.099999904632568,,251.0,226.0,375.79998779296875,622.0,38.900001525878906,0.03680416941642761,,,120.0,78.0851058959961,,,,,466.0,,19.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2144336749,"13 feb 2019, 19:28:42",Corsa serale,Corsa,,2399,"7,43",172.0,26,false,,"",activities/2288676997.fit.gz,68.0,,2399.0,2399.0,7435.2998046875,6.800000190734863,,239.0,248.0,343.6000061035156,562.0,24.799999237060547,-0.10490497946739197,,,125.0,77.9232406616211,172.0,149.283203125,,,480.0,,15.0,26.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2156164318,"16 feb 2019, 09:03:04",Attività mattutina,Sci alpino,,8315,"13,03",112.0,2,false,,,activities/2297946171.fit.gz,,,8315.0,1960.0,13033.400390625,20.299999237060547,,0.0,3119.0,1118.4000244140625,2271.39990234375,16.0,-7.307379722595215,,,,,112.0,80.00270080566406,,,88.0,,22.0,2.0,,6,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2156165944,"16 feb 2019, 12:59:40",Attività pomeridiana,Sci alpino,,5805,"10,24",143.0,3,false,,,activities/2297948173.fit.gz,,,5805.0,1718.0,10247.2998046875,22.399999618530273,,0.0,2485.0,1222.199951171875,2233.800048828125,32.70000076293945,-9.86015796661377,,,,,143.0,92.64144897460938,,,112.0,,23.0,3.0,,6,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2156170253,"17 feb 2019, 12:18:44","Giornata perfetta! con Vale, Pika e Monte",Sci alpino,"",14342,"19,94",141.0,9,false,,,activities/2297955260.fit.gz,68.0,,14342.0,3878.0,19944.80078125,21.0,,0.0,3992.0,1125.4000244140625,2275.0,33.0,-4.322931289672852,,,,,141.0,105.50830841064453,,,357.0,,18.0,9.0,,13,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2156382612,"17 feb 2019, 18:43:51",Notturna! Sgambata + 6 diagonali....evitabili😅,Corsa,"",2029,"6,04",183.0,19,false,,"",activities/2298260096.fit.gz,68.0,,2029.0,1902.0,6040.0,7.199999809265137,,106.0,106.0,321.6000061035156,389.0,27.700000762939453,-0.6192052960395813,,,100.0,76.20397186279297,183.0,150.51402282714844,,,380.0,,17.0,19.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2165434359,"21 feb 2019, 17:38:07",Erste Training mit Felix,Sci nordico,"",3248,"15,62",170.0,16,false,,,activities/2308471435.fit.gz,68.0,,3248.0,3248.0,15628.7001953125,8.399999618530273,,117.0,132.0,871.7999877929688,898.4000244140625,21.100000381469727,-0.007678181864321232,,,90.0,48.6848258972168,170.0,143.0605010986328,,,573.0,,13.0,16.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2180291668,"27 feb 2019, 19:39:22",Corsa serale,Corsa,,1860,"5,74",169.0,14,false,,"",activities/2323766239.fit.gz,68.0,,1860.0,1816.0,5745.7001953125,10.100000381469727,,187.0,187.0,436.6000061035156,548.4000244140625,44.20000076293945,0.18100492656230927,,,114.0,76.91585540771484,169.0,147.273681640625,,,328.0,,17.0,14.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2196371297,"03 mar 2019, 14:16:51",Escursione pomeridiana,Escursione,,13140,"10,72",161.0,23,false,,"",activities/2340322518.fit.gz,,,13140.0,11246.0,10726.099609375,4.800000190734863,,320.0,284.0,1257.199951171875,1489.800048828125,50.0,0.279691606760025,,,119.0,53.52645492553711,161.0,101.52531433105469,,,977.0,,14.0,23.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2199796610,"08 mar 2019, 18:52:40",Corsa serale,Corsa,,2656,"7,28",198.0,40,false,,"",activities/2343816563.fit.gz,68.0,,2656.0,2529.0,7280.10009765625,7.099999904632568,,247.0,225.0,345.0,570.7999877929688,42.20000076293945,0.0494498685002327,,,110.0,77.37835693359375,198.0,160.31971740722656,,,522.0,,20.0,40.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2289731178,"14 apr 2019, 14:17:35",Corsa mattutina,Corsa,,3375,"10,53",173.0,36,false,,"",activities/2437067722.fit.gz,68.0,,3375.0,3293.0,10533.0,4.300000190734863,,137.0,129.0,-9.399999618530273,49.79999923706055,22.0,0.06455900520086288,,,108.0,78.19715881347656,173.0,153.24908447265625,,,670.0,,13.0,36.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2306155119,"20 apr 2019, 16:55:48",Lynn Valley ,Escursione,"",19469,"23,22",157.0,44,false,,"",activities/2454203628.fit.gz,68.0,,19469.0,19302.0,23223.599609375,9.0,,518.0,618.0,109.4000015258789,526.4000244140625,49.099998474121094,-0.4357636272907257,,,123.0,56.08756637573242,157.0,104.61135864257812,,,1537.0,,16.0,44.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/AB801AB8-8BCA-4765-9ABE-49AFD1412A86.jpg|media/6FF1A566-AB13-467E-A58A-4E79E3B9570C.jpg|media/B6743C6F-7EB4-43FB-A351-08092025C083.jpg|media/5259F310-87D1-4F94-AA03-7F5FA658837F.jpg|media/9CD31F68-0120-4CA3-B903-0049D15147A0.jpg
2319466824,"26 apr 2019, 02:35:04",Sgasatina nel nuovo quartiere,Corsa,"",1589,"5,00",186.0,15,false,,"",activities/2468182702.fit.gz,68.0,,1589.0,1444.0,5005.5,5.800000190734863,,48.0,35.0,32.20000076293945,75.4000015258789,22.399999618530273,0.1038857251405716,,,81.0,77.75379943847656,186.0,151.516357421875,,,285.0,,19.0,15.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/F989312B-18A2-4B6A-9926-907D4B6AE13F.jpg|media/73282A57-B6DD-4446-828D-2B8935E0FE84.jpg
2321764452,"27 apr 2019, 03:24:30",Corsa serale,Corsa,,1799,"6,18",188.0,28,false,,"",activities/2470580876.fit.gz,68.0,,1799.0,1788.0,6183.10009765625,5.599999904632568,,45.0,44.0,30.799999237060547,70.4000015258789,18.700000762939453,0.11644644290208817,,,82.0,77.27007293701172,188.0,156.30816650390625,,,380.0,,18.0,28.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2360330654,"11 mag 2019, 20:39:54",Sasamat and Buntzen Lake,Escursione,"",13989,"15,47",166.0,42,false,,"",activities/2510812888.fit.gz,68.0,,,12086.0,15469.2998046875,5.0,,601.0,490.0,203.60000610351562,433.20001220703125,48.099998474121094,0.659370481967926,,,102.0,55.1506233215332,166.0,120.0,,,1320.0,,28.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/8B5E668F-5BD1-40D3-94E2-2B0C6F611D88.jpg|media/5FD99AA2-77FE-4F96-9D5D-9155565DFE5A.jpg|media/0E318D7A-968B-4D60-B292-67D144089541.jpg|media/0D813468-CB60-442D-B033-CEAAD16F9A0B.jpg|media/AB3D9FF8-C30E-47C8-8FDA-AA02A3753ACF.jpg
2378655322,"14 mag 2019, 02:53:50",Corsa serale,Corsa,,1414,"5,00",187.0,18,false,,"",activities/2529770725.fit.gz,68.0,,1414.0,1383.0,5007.39990234375,8.0,,50.0,36.0,33.400001525878906,80.19999694824219,14.899999618530273,0.25961577892303467,,,81.0,77.42950439453125,187.0,156.46998596191406,,,297.0,,21.0,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
2378657467,"18 mag 2019, 16:25:00",Exploring Whonnock and Steve Lake,Escursione,"",20518,"26,99",176.0,38,false,,"",activities/2529773016.fit.gz,68.0,,,18357.0,26996.19921875,4.0,,488.0,452.0,93.80000305175781,275.3999938964844,48.5,0.13853801786899567,,,111.0,59.14118957519531,176.0,97.0,,,1408.0,,25.0,38.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/E692B18C-5439-4AAA-8166-777BBD8562E8.jpg|media/FD9FCD1F-FF0E-49BE-ADE4-03045C64E313.jpg|media/5A762EC2-8F94-4F91-84C9-893349317755.jpg|media/A95E9673-8BCB-44F6-A446-ABDC64A00B3E.jpg|media/CA94E2E2-EE05-442D-9863-9B8C4CF41D09.jpg|media/EF914455-F26B-40F5-8725-8E119AEAE66A.jpg|media/14524AE9-2383-434F-9A5C-B74F443DD1D6.jpg
2383880404,"19 mag 2019, 17:32:48",Whyte Lake ,Escursione,"",13185,"5,25",171.0,21,false,,"",activities/2535178726.fit.gz,68.0,,,5455.0,5254.2001953125,6.599999904632568,,216.0,214.0,115.4000015258789,294.6000061035156,49.0,0.15225914120674133,,,79.0,51.700687408447266,171.0,113.0,,,646.0,,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/607B2CDC-6357-4A08-9B68-C10168DE15C2.jpg|media/E91DE75B-0738-4DCD-B40D-C76FE2A8DD30.jpg|media/58B03283-6ADC-4EA7-B324-FFB5AB5F6065.jpg
2383881147,"20 mag 2019, 16:41:16",Grouse Mountain Trail ,Corsa,"",2866,"2,29",155.0,7,false,,"",activities/2535179450.fit.gz,68.0,,,2856.0,2295.5,3.700000047683716,,792.0,1.0,303.79998779296875,1115.5999755859375,50.0,35.34741973876953,,,119.0,52.95136642456055,155.0,117.0,,,370.0,,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,media/A676353B-FBBD-40D4-B384-67035FA130A1.jpg|media/C8EAF44E-53ED-49B6-8145-B2F9EBE5A561.jpg
2458257661,"17 giu 2019, 18:06:30",Corsa serale,Corsa,,1685,"5,34",194.0,33,false,,"",activities/2612109892.fit.gz,68.0,,,1685.0,5344.60009765625,9.300000190734863,,28.0,113.0,404.0,501.79998779296875,29.100000381469727,-1.594132423400879,,,114.0,76.09188842773438,194.0,163.0,,,373.0,,27.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453484.0,,,,,,,,,,,,,,,,,,,,,,""
